typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"194977396.575","194977396.575","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6947099229.609",,"6947099229.609","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"5330547033.271","5330547033.271","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","802678447.548",,"802678447.548","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"445397482.208","445397482.208","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","22223960935.632",,"22223960935.632","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"19258240607.033","19258240607.033","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2461498802.015",,"2461498802.015","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1580928841.717","1580928841.717","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3990158.117",,"3990158.117","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"11026852.495","11026852.495","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","887151.798",,"887151.798","0","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"108400","108400","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","815678485.728",,"815678485.728","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"343231039.522","343231039.522","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","117164284.715",,"117164284.715","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"96063505.777","96063505.777","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","458400271.183",,"458400271.183","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","X","Export","608","PHL","Philippines","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1690595012.695","1690595012.695","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","81858870.657",,"81858870.657","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","X","Export","608","PHL","Philippines","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"170358797.808","170358797.808","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6360919818.664",,"6360919818.664","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","X","Export","608","PHL","Philippines","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"3572948958.075","3572948958.075","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2002515734.266",,"2002515734.266","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","X","Export","608","PHL","Philippines","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"824410844.697","824410844.697","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","132513.539",,"132513.539","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","X","Export","608","PHL","Philippines","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"997462.281","997462.281","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","X","Export","608","PHL","Philippines","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"38100","38100","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","40284509.841",,"40284509.841","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","X","Export","608","PHL","Philippines","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"67477893.738","67477893.738","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","8303367.033",,"8303367.033","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","X","Export","608","PHL","Philippines","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"113701267.118","113701267.118","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","183631638.677",,"183631638.677","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","X","Export","702","SGP","Singapore","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"630833582.771","630833582.771","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","564138807.215",,"564138807.215","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","X","Export","702","SGP","Singapore","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1535602951.928","1535602951.928","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","39552.8",,"39552.8","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","X","Export","702","SGP","Singapore","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"808786.61","808786.61","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1585614.977",,"1585614.977","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","X","Export","702","SGP","Singapore","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4182268.384","4182268.384","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","913748625.543",,"913748625.543","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","X","Export","704","VNM","Viet Nam","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1931582398.87","1931582398.87","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1946768873.214",,"1946768873.214","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","X","Export","704","VNM","Viet Nam","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"7788262278.638","7788262278.638","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2772498.303",,"2772498.303","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","X","Export","704","VNM","Viet Nam","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"74990.57","74990.57","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","22246745.85",,"22246745.85","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","X","Export","704","VNM","Viet Nam","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"71466672.986","71466672.986","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1456797136.662",,"1456797136.662","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","X","Export","764","THA","Thailand","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2005431104.492","2005431104.492","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1700702479.895",,"1700702479.895","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","X","Export","764","THA","Thailand","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"377255447.783","377255447.783","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6266795512.256",,"6266795512.256","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","X","Export","764","THA","Thailand","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"7233371534.465","7233371534.465","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2178029972.581",,"2178029972.581","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","X","Export","764","THA","Thailand","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"2341041549.595","2341041549.595","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6419686.642",,"6419686.642","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","X","Export","764","THA","Thailand","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1565340.665","1565340.665","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","187761.71",,"187761.71","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","X","Export","764","THA","Thailand","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"616275.6","616275.6","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","99786186.959",,"99786186.959","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","X","Export","764","THA","Thailand","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"188203015.138","188203015.138","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2031909101.33",,"2031909101.33","4","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","X","Export","764","THA","Thailand","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"461460479.305","461460479.305","4","false","true",
"C","A","20220101","2022","52","2022","764","THA","Thailand","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","684910185.265",,"684910185.265","0","false","true",
"C","A","20220101","2022","52","2022","764","THA","Thailand","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1549171312.167","1549171312.167","4","false","true",
"C","A","20220101","2022","52","2022","764","THA","Thailand","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","561926826.664",,"561926826.664","4","false","true",
"C","A","20220101","2022","52","2022","764","THA","Thailand","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"747832065.377","747832065.377","4","false","true",
"C","A","20220101","2022","52","2022","764","THA","Thailand","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","115208.485",,"115208.485","0","false","true",
"C","A","20220101","2022","52","2022","764","THA","Thailand","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"150662.996","150662.996","0","false","true",
"C","A","20220101","2022","52","2022","764","THA","Thailand","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","963725059.577",,"963725059.577","4","false","true",
"C","A","20220101","2022","52","2022","764","THA","Thailand","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1528345930.073","1528345930.073","4","false","true",
